,day,time,user,message
13015,2022-03-02,22:43:27,allexxx1996,yyjPopcorn
13016,2022-03-02,22:43:28,behindthescones,buy a mansion
13017,2022-03-02,22:43:28,skysage,WOWERS
13018,2022-03-02,22:43:29,elegs,wish you could explore more of it
13019,2022-03-02,22:43:30,ttonituna,WOWERS
13020,2022-03-02,22:43:31,firebat1989,kngWow
13021,2022-03-02,22:43:31,y_exp,peepoPopcorn ⠀
13022,2022-03-02,22:43:33,rakhox,YEP
13023,2022-03-02,22:43:33,쇼 j2897,It's really nice.  )
13024,2022-03-02,22:43:34,sizzlaa,WOWERS
13025,2022-03-02,22:43:35,existenceofenigmas,it's like another hawaii
13026,2022-03-02,22:43:36,allexxx1996,yyjPopcorn 󠀀
13027,2022-03-02,22:43:36,stream_gear,Jinny.. you have nice cake yuniClap
13028,2022-03-02,22:43:37,zay_ih,WOWERS
13029,2022-03-02,22:43:39,kingkibaj,@syuga H&M
13030,2022-03-02,22:43:39,camlove8423,Go to Philippines next
13031,2022-03-02,22:43:40,ellesimwunderland,WOWERS SHEESH
13032,2022-03-02,22:43:40,dead_teeth,peepoPopcorn 󠀀
13033,2022-03-02,22:43:40,ikki_dreamer,WOWERS
13034,2022-03-02,22:43:40,manh256,amazing
13035,2022-03-02,22:43:40,thadoril,WOWERS pretty
13036,2022-03-02,22:43:41,jondoni,paradise WOWERS
13037,2022-03-02,22:43:41,ashbash159,yyjW wow
13038,2022-03-02,22:43:41,captgigglesworthton,what country is this
13039,2022-03-02,22:43:41,frixdchicken_,buy
13040,2022-03-02,22:43:42,hackbaba132,WOAH
13041,2022-03-02,22:43:42,naz94x,wow
13042,2022-03-02,22:43:44,triacontangle,falling coconuts are a menace
13043,2022-03-02,22:43:44,roberthidalgoshy,yyjL yyjL yyjL wow beautiful place
13044,2022-03-02,22:43:45,milathegal,KEKW
13045,2022-03-02,22:43:45,merbs,PepeLaugh
13046,2022-03-02,22:43:45,ellesimwunderland,KEKInsane
13047,2022-03-02,22:43:46,lightsir_,KEKW
13048,2022-03-02,22:43:46,thadoril,PogU
13049,2022-03-02,22:43:46,if1l,KEKW
13050,2022-03-02,22:43:46,manh256,yea
13051,2022-03-02,22:43:47,citybill,PepeLaugh
13052,2022-03-02,22:43:47,s4mbraz,555555555555
13053,2022-03-02,22:43:47,ecor__,WICKED
13054,2022-03-02,22:43:47,meister25,KEKInsane
13055,2022-03-02,22:43:48,freethinker040,Yeah
13056,2022-03-02,22:43:48,ashbash159,wtf
13057,2022-03-02,22:43:48,widbar,KEKW
13058,2022-03-02,22:43:48,freezingcoldrain,KEKBOOM
13059,2022-03-02,22:43:48,ttonituna,KEKW
13060,2022-03-02,22:43:48,루미발가락패디큐어 bob9321923,KEKInsane
13061,2022-03-02,22:43:48,sleepycatsippingwine,Wonder what the rent will be
13062,2022-03-02,22:43:48,strawhatchase,KEKW
13063,2022-03-02,22:43:49,zay_ih,WICKED
13064,2022-03-02,22:43:49,kaitypure,LULW
13065,2022-03-02,22:43:49,krobylos,KEKW
13066,2022-03-02,22:43:49,bennymiaka,PepeLaugh
13067,2022-03-02,22:43:49,tawpeeg,SPEEDERS
13068,2022-03-02,22:43:49,sryhrkfj,PepeLaugh
13069,2022-03-02,22:43:50,powfufu,KEKW
13070,2022-03-02,22:43:50,mathewcheng01,KEKW
13071,2022-03-02,22:43:50,루이스와이푸 haruiswaifu,KEKW
13072,2022-03-02,22:43:50,milathegal,KEKW hell no
13073,2022-03-02,22:43:50,coteyfourtwenty,KEKInsane
13074,2022-03-02,22:43:50,wikedlyrics,KEKW
13075,2022-03-02,22:43:50,plugking99,555555555555555555555
13076,2022-03-02,22:43:51,sebastianyvr,No no
13077,2022-03-02,22:43:51,arkem232,HA
13078,2022-03-02,22:43:51,freethinker040,Can
13079,2022-03-02,22:43:51,ikki_dreamer,KEKW
13080,2022-03-02,22:43:51,xamusxo,KEKW
13081,2022-03-02,22:43:51,okboomer1961,double trouble
13082,2022-03-02,22:43:52,jdrflip,KEKW SCAMMED
13083,2022-03-02,22:43:52,jelooboi,POG
13084,2022-03-02,22:43:52,adrian_87_,KEKW
13085,2022-03-02,22:43:52,sanmc150,PepeLaugh
13086,2022-03-02,22:43:52,weirdflexbutokayyy,LUL
13087,2022-03-02,22:43:52,yoryan10,Hmm
13088,2022-03-02,22:43:52,dainty_angela,lol
13089,2022-03-02,22:43:53,davyangel,PepeLaugh
13090,2022-03-02,22:43:53,imlunchy,bruh
13091,2022-03-02,22:43:53,johnnyjess,KEKW
13092,2022-03-02,22:43:53,mimic5005,KEKInsane
13093,2022-03-02,22:43:53,jondoni,lol
13094,2022-03-02,22:43:54,jupiterberries,KEKW
13095,2022-03-02,22:43:54,s4mbraz,fake taxi
13096,2022-03-02,22:43:54,itsakili,LULW
13097,2022-03-02,22:43:54,if1l,KEKW try
13098,2022-03-02,22:43:54,hikikomorigaming,Wrong Taxi
13099,2022-03-02,22:43:55,krobylos,scammed
13100,2022-03-02,22:43:55,os11_,KEKW
13101,2022-03-02,22:43:55,vickadrio,OMEGALUL
13102,2022-03-02,22:43:55,dainty_angela,LOL
13103,2022-03-02,22:43:55,b__negative,KEKW
13104,2022-03-02,22:43:55,루이스와이푸 haruiswaifu,KEKW 󠀀
13105,2022-03-02,22:43:55,jackyspice,thats not ur taxi
13106,2022-03-02,22:43:55,llanternx,KEKL
13107,2022-03-02,22:43:55,thadoril,KEKInsane
13108,2022-03-02,22:43:56,mathewcheng01,KEKW 󠀀
13109,2022-03-02,22:43:56,iguessitsmehi,LUL
13110,2022-03-02,22:43:56,i_helsinki,KEKW
13111,2022-03-02,22:43:56,focusmiss,KEKW
13112,2022-03-02,22:43:56,sexy_tora,KEKW
13113,2022-03-02,22:43:56,tairadono,lmao
13114,2022-03-02,22:43:56,freethinker040,2 people is possible
13115,2022-03-02,22:43:56,zay_ih,PepeLaugh
13116,2022-03-02,22:43:56,phillysixers,KEKW
13117,2022-03-02,22:43:57,plugking99,WTF
13118,2022-03-02,22:43:57,onepiece666s,lol
13119,2022-03-02,22:43:57,davyangel,WAYTOODANK
13120,2022-03-02,22:43:57,jdrflip,KEKW SCAMMED . .
13121,2022-03-02,22:43:57,allexxx1996,KEKInsane
13122,2022-03-02,22:43:57,darthlly,KEKW
13123,2022-03-02,22:43:58,curr_red,OMEGALUL
13124,2022-03-02,22:43:58,sebastianyvr,Thats not yours
13125,2022-03-02,22:43:58,sanctum74,yyjYikes
13126,2022-03-02,22:43:58,meister25,KEKInsane wtf
13127,2022-03-02,22:43:58,654federico,KEKW KEKW
13128,2022-03-02,22:43:58,moderndogz,KEKW
13129,2022-03-02,22:43:58,i_helsinki,OMEGALUL
13130,2022-03-02,22:43:58,c4ptron,djeverrOkcool
13131,2022-03-02,22:43:58,maxlov3r,LUL LUL
13132,2022-03-02,22:43:59,teoyman,EZ SCAM target
13133,2022-03-02,22:43:59,roofiemonster_,OMEGALUL
13134,2022-03-02,22:44:00,kingkibaj,KEKW lets go boys
13135,2022-03-02,22:44:00,ecor__,KEKInsane
13136,2022-03-02,22:44:00,toxicjoebo,KEKW
13137,2022-03-02,22:44:00,jeffrey6301,WICKED
13138,2022-03-02,22:44:00,allexxx1996,KEKInsane 󠀀
13139,2022-03-02,22:44:01,jdrflip,KEKW SCAMMED .
13140,2022-03-02,22:44:01,人 jesse_g,where is she?
13141,2022-03-02,22:44:01,jondoni,no bike taxi LULW
13142,2022-03-02,22:44:02,lightsir_,KEKL
13143,2022-03-02,22:44:02,zi76,KEKW
13144,2022-03-02,22:44:02,r4sr4,mccartneyLick mccartneyLick mccartneyLick mccartneyLick
13145,2022-03-02,22:44:03,mathewcheng01,KEKInsane
13146,2022-03-02,22:44:03,sanmc150,KEKW scam
13147,2022-03-02,22:44:03,os11_,OMEGALUL
13148,2022-03-02,22:44:03,vickadrio,OMEGALUL
13149,2022-03-02,22:44:03,lawliethanzer,what country is this
13150,2022-03-02,22:44:03,krobylos,KEKL
13151,2022-03-02,22:44:04,weedsmoker,2020Snacking
13152,2022-03-02,22:44:04,varinzeras,KEKW
13153,2022-03-02,22:44:04,meatgoblet,wicked yyjPog
13154,2022-03-02,22:44:04,holygrailkush420uk,LUL
13155,2022-03-02,22:44:04,allexxx1996,KEKInsane
13156,2022-03-02,22:44:04,happyfluffyteddy,KEKWiggle
13157,2022-03-02,22:44:05,xxkayfistxx,KEKInsane
13158,2022-03-02,22:44:05,roberthidalgoshy,LUL
13159,2022-03-02,22:44:05,rcarlos243,HAHAHAHAHAHA
13160,2022-03-02,22:44:05,abe287,EZ Scammed
13161,2022-03-02,22:44:05,milathegal,EZ no scam
13162,2022-03-02,22:44:05,phillysixers,EZ need a lift
13163,2022-03-02,22:44:06,n0toriousss,LMFAOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
13164,2022-03-02,22:44:06,jondoni,she said gtfo LULW
13165,2022-03-02,22:44:06,raiforen,sadKEK
13166,2022-03-02,22:44:07,xamusxo,OMEGALUL
13167,2022-03-02,22:44:07,zay_ih,PepeLaugh TeaTime
13168,2022-03-02,22:44:07,ashbash159,KEKW
13169,2022-03-02,22:44:07,separatedice,LUL
13170,2022-03-02,22:44:07,cheersmeow2,haha
13171,2022-03-02,22:44:07,jonny2names,Saved
13172,2022-03-02,22:44:07,thadoril,lets go POGGERS
13173,2022-03-02,22:44:07,ttonituna,KEKBye
13174,2022-03-02,22:44:08,papayas42,KEKW
13175,2022-03-02,22:44:08,naz94x,kidnapped
13176,2022-03-02,22:44:09,godlesss_,KEKW
13177,2022-03-02,22:44:09,powfufu,EZ
13178,2022-03-02,22:44:09,coteyfourtwenty,SPEEDERS
13179,2022-03-02,22:44:10,elegs,WutFace
13180,2022-03-02,22:44:10,moderndogz,LUL LUL
13181,2022-03-02,22:44:11,stephanie_devil,be careful of expensively
13182,2022-03-02,22:44:11,4ever_young_1091,Jebaited Jebaited
13183,2022-03-02,22:44:11,existenceofenigmas,lucky
13184,2022-03-02,22:44:11,ecor__,WutFace
13185,2022-03-02,22:44:12,skysage,saved
13186,2022-03-02,22:44:12,darthlly,KEKL
13187,2022-03-02,22:44:12,milathegal,EZ protected
13188,2022-03-02,22:44:12,spaghett1__,saved
13189,2022-03-02,22:44:13,allexxx1996,WutFace
13190,2022-03-02,22:44:13,davyangel,wait another 30 min KEKW
13191,2022-03-02,22:44:13,teoyman,EZ SCAM target KEKW
13192,2022-03-02,22:44:13,yvan_nix,the only thing I dont like about thailand is the fact they drive left side
13193,2022-03-02,22:44:13,focusmiss,WutFace
13194,2022-03-02,22:44:15,wikedlyrics,dude showed up with a fucking bike KEKW
13195,2022-03-02,22:44:15,rangzzz,LUL
13196,2022-03-02,22:44:15,kaitypure,peepoClap saved
13197,2022-03-02,22:44:15,mucchi_7,KEKGiggle
13198,2022-03-02,22:44:15,raiforen,SPEEDERS
13199,2022-03-02,22:44:15,rcarlos243,LMAOOOOOOOOOOOO
13200,2022-03-02,22:44:15,manh256,ok yuggie
13201,2022-03-02,22:44:15,strawhatchase,KEKL
13202,2022-03-02,22:44:15,jakangg,Kekspin saved
13203,2022-03-02,22:44:15,spelly24,KEKW
13204,2022-03-02,22:44:16,merbs,LULW
13205,2022-03-02,22:44:16,rockth3casbah,arrested
13206,2022-03-02,22:44:16,jondoni,Kekspin she said gtfo
13207,2022-03-02,22:44:17,existenceofenigmas,saved
13208,2022-03-02,22:44:17,cheersmeow2,f bike lol
13209,2022-03-02,22:44:17,ellesimwunderland,KEKW
13210,2022-03-02,22:44:18,imlunchy,elaPain
13211,2022-03-02,22:44:18,roberthidalgoshy,KEKBye
13212,2022-03-02,22:44:18,widbar,Are you sure you don't wanna try motorcycle PepeLaugh
13213,2022-03-02,22:44:18,루미발가락패디큐어 bob9321923,LUL
13214,2022-03-02,22:44:19,imoore_,so loud lol
13215,2022-03-02,22:44:20,milathegal,EZ saved by thai lady
13216,2022-03-02,22:44:20,bigdawg19,KEKW
13217,2022-03-02,22:44:20,resonantblue,EZ
13218,2022-03-02,22:44:20,tone_ewon,LUL
13219,2022-03-02,22:44:20,rakhox,no uber car KEKW
13220,2022-03-02,22:44:21,happyfluffyteddy,fake taxi PepeLaugh
13221,2022-03-02,22:44:21,zay_ih,OMEGALUL
13222,2022-03-02,22:44:21,kinsanitty,pls dont get on random vehicles
13223,2022-03-02,22:44:22,guidezhu,lol
13224,2022-03-02,22:44:22,allexxx1996,WutFace wtf was that
13225,2022-03-02,22:44:22,rastaman784,can you turn down the backgrouns sounds??
13226,2022-03-02,22:44:23,bijinchan,#why you no hate white ppl
13227,2022-03-02,22:44:25,meister25,imagine LUL
13228,2022-03-02,22:44:25,itsakili,KEKGiggle you can say no
13229,2022-03-02,22:44:25,jshawndeezensation,haHAA
13230,2022-03-02,22:44:25,merbs,WICKED the fun one
13231,2022-03-02,22:44:26,tonnaphat,saved
13232,2022-03-02,22:44:27,freethinker040,Cheaper than car
13233,2022-03-02,22:44:27,dainty_angela,Yuggie lol
13234,2022-03-02,22:44:27,allexxx1996,WutFace
13235,2022-03-02,22:44:27,dead_teeth,peepoPopcorn
13236,2022-03-02,22:44:28,jakangg,yyjYikes yuggie
13237,2022-03-02,22:44:28,kkeyscore,monkaW
13238,2022-03-02,22:44:29,k02n_,it's fake taxi
13239,2022-03-02,22:44:29,paulo_hayabusa,Why don't you go to Egypt? people are humble there
13240,2022-03-02,22:44:29,y_exp,peepoPopcorn
13241,2022-03-02,22:44:29,stephanie_devil,phuket is popular by its expensive
13242,2022-03-02,22:44:29,separatedice,was that faketaxi? Susge
13243,2022-03-02,22:44:30,루미발가락패디큐어 bob9321923,LUL actually might have been the taxi
13244,2022-03-02,22:44:30,sleepycatsippingwine,Abduction failed
13245,2022-03-02,22:44:31,jondoni,staff saved LUL
13246,2022-03-02,22:44:31,imlunchy,pepeW
13247,2022-03-02,22:44:32,chrisb160583,woulda been fun pwnsLUL
13248,2022-03-02,22:44:32,ibis_white,LULW
13249,2022-03-02,22:44:33,dead_teeth,WutFace
13250,2022-03-02,22:44:34,national89,WutFace
13251,2022-03-02,22:44:34,maxlov3r,fake taxi kekw
13252,2022-03-02,22:44:34,tybstra,WutFace
13253,2022-03-02,22:44:34,yasu0_g0d_uchiha,haHAA MOOOOOM haHAA the streamer said a NO NO haHAA it offend me and make me gasp!!! D  haHAA Clap my mental is fragile and weak haHAA D  haHAA
13254,2022-03-02,22:44:34,milathegal,they do transportation with bikes tho
13255,2022-03-02,22:44:34,ecor__,yuggie PainChamp
13256,2022-03-02,22:44:34,adrian_87_,Fake taxi LUL
13257,2022-03-02,22:44:36,os11_,WutFace
13258,2022-03-02,22:44:36,ccornellpryce,habal2x haha
13259,2022-03-02,22:44:36,arkem232,Yuggie stop
13260,2022-03-02,22:44:36,papayas42,Do tey have uber in thailand?
13261,2022-03-02,22:44:36,allexxx1996,WutFace nice sing
13262,2022-03-02,22:44:36,meister25,WutFace
13263,2022-03-02,22:44:36,johnnyjess,SO LOUD
13264,2022-03-02,22:44:37,lightsir_,can she sing louder PainChamp
13265,2022-03-02,22:44:39,twelve12lol,WutFace
13266,2022-03-02,22:44:39,llanternx,WutFace WTF
13267,2022-03-02,22:44:40,moderndogz,WutFace
13268,2022-03-02,22:44:40,itsakili,KEKW
13269,2022-03-02,22:44:40,ttonituna,WutFace
13270,2022-03-02,22:44:40,루이스와이푸 haruiswaifu,WutFace
13271,2022-03-02,22:44:40,elegs,I feel bad for the people in her chat KEKL
13272,2022-03-02,22:44:41,existenceofenigmas,lmao
13273,2022-03-02,22:44:42,imsanity_,stop it
13274,2022-03-02,22:44:43,coteyfourtwenty,PepeLaugh
13275,2022-03-02,22:44:43,jakangg,yyjYikes
13276,2022-03-02,22:44:44,zay_ih,yyjPopcorn
13277,2022-03-02,22:44:44,ellesimwunderland,Pepeg 📣
13278,2022-03-02,22:44:44,jdrflip,WOWERS
13279,2022-03-02,22:44:45,merbs,yeah
13280,2022-03-02,22:44:46,kaitypure,it is
13281,2022-03-02,22:44:46,slyde_,thank God there's cars driving by
13282,2022-03-02,22:44:47,4ever_young_1091,WutFace
13283,2022-03-02,22:44:47,johnnyjess,YEP
13284,2022-03-02,22:44:48,z7wish7z,NODDERS try it
13285,2022-03-02,22:44:48,existenceofenigmas,ok
13286,2022-03-02,22:44:48,rangzzz,LUL
13287,2022-03-02,22:44:48,mezzed_,rent bike u can drive it everywhere
13288,2022-03-02,22:44:49,루미발가락패디큐어 bob9321923,yeah in sea
13289,2022-03-02,22:44:49,i_horus_i,yuggie FFS no wonder single
13290,2022-03-02,22:44:50,bennymiaka,"Its a cheaper option, if you dare to ride bikes, most tourist use Motor Taxi"
13291,2022-03-02,22:44:51,spelly24,YEP
13292,2022-03-02,22:44:51,kezerz,tuk tuk
13293,2022-03-02,22:44:52,roberthidalgoshy,Taxi guy was cool jinny
13294,2022-03-02,22:44:52,imoore_,shes been so loud this whole trip KEKW
13295,2022-03-02,22:44:53,thadoril,do it pagPause
13296,2022-03-02,22:44:53,deathjoker,yes in vietnam too
13297,2022-03-02,22:44:53,holygrailkush420uk,Tuk Tuk
13298,2022-03-02,22:44:54,sebastianyvr,Can you use the remote to turn Yuggie off Kappa berriya29
13299,2022-03-02,22:44:55,nickyheavens,Hmm
13300,2022-03-02,22:44:57,tairadono,scooters averall
13301,2022-03-02,22:44:57,rakhox,Yuggie HOt season KEKW
13302,2022-03-02,22:44:58,rastaman784,awesome view where is she?
13303,2022-03-02,22:44:58,freethinker040,Yep fastest way to travel
13304,2022-03-02,22:44:58,davyangel,YEP Keth rides them all the time but she grew up here NODDERS
13305,2022-03-02,22:44:58,jondoni,ye but not that coz staff said fuck off LUL
13306,2022-03-02,22:44:58,allexxx1996,WutFace
13307,2022-03-02,22:44:59,spelly24,It's very fun
13308,2022-03-02,22:44:59,zay_ih,WICKED You should try one day
13309,2022-03-02,22:45:00,yvan_nix,what happened ?
13310,2022-03-02,22:45:01,manh256,try
13311,2022-03-02,22:45:01,necrosack,Thai woman sit side saddle to like bosses
13312,2022-03-02,22:45:03,mucchi_7,Chatting
13313,2022-03-02,22:45:03,skysage,yyjPopcorn
13314,2022-03-02,22:45:03,strawhatchase,yyjPopcorn
13315,2022-03-02,22:45:05,merbs,PokPikachu
13316,2022-03-02,22:45:05,y_exp,peepoPopcorn ⠀
13317,2022-03-02,22:45:05,resonantblue,that water looks so nice
13318,2022-03-02,22:45:05,greatjamesmonkeynutz,jinny broke up again angry on street
13319,2022-03-02,22:45:07,paulo_hayabusa,Why don't you go to Egypt? people are humble there
13320,2022-03-02,22:45:07,urluvvr,@rastaman784 what? Why it’s and irl stream
13321,2022-03-02,22:45:08,人 jesse_g,who is singing?
13322,2022-03-02,22:45:10,milathegal,KEKW
13323,2022-03-02,22:45:10,ashbash159,modCheck
13324,2022-03-02,22:45:10,roberthidalgoshy,yyjPopcorn
13325,2022-03-02,22:45:13,ooEnice is gifting 5 Tier 1 Subs to Jinnytty's community! They've gifted a total of 5 in the channel!,
13326,2022-03-02,22:45:13,ooEnice gifted a Tier 1 sub to abe287!,
13327,2022-03-02,22:45:13,ooEnice gifted a Tier 1 sub to maggie0992!,
13328,2022-03-02,22:45:13,ooEnice gifted a Tier 1 sub to kwagxmt!,
13329,2022-03-02,22:45:13,ooEnice gifted a Tier 1 sub to najywan!,
13330,2022-03-02,22:45:13,ooEnice gifted a Tier 1 sub to iKevinw!,
13331,2022-03-02,22:45:13,allexxx1996,yyjPopcorn
13332,2022-03-02,22:45:15,denka___,looks so nice there
13333,2022-03-02,22:45:15,s4mbraz,fake tuk tuk
13334,2022-03-02,22:45:15,batsssssss,talk talk yyjW
13335,2022-03-02,22:45:17,dead_teeth,yyjPog
13336,2022-03-02,22:45:17,skysage,yyjSUPERPOG
13337,2022-03-02,22:45:17,psyoctopi,wheres yuggie
13338,2022-03-02,22:45:18,playerzeroone,tok tok KEKW
13339,2022-03-02,22:45:18,人 jesse_g,omg
13340,2022-03-02,22:45:18,kaitypure,yyjPog
13341,2022-03-02,22:45:18,ecor__,yyjPog
13342,2022-03-02,22:45:18,milathegal,YAAY +5
13343,2022-03-02,22:45:19,jondoni,PogU +5
13344,2022-03-02,22:45:20,imsanity_,yyjPog yyjPog yyjPog yyjPog
13345,2022-03-02,22:45:20,separatedice,PogU
13346,2022-03-02,22:45:20,zay_ih,yyjPog
13347,2022-03-02,22:45:20,thisusernamenotexist,wow
13348,2022-03-02,22:45:21,notrescued,yyjW talk talk
13349,2022-03-02,22:45:21,wootizzl,yyjPog
13350,2022-03-02,22:45:22,watching_home,talk talk
13351,2022-03-02,22:45:22,adrian_87_,PogU
13352,2022-03-02,22:45:22,chrisb160583,atnSUPERPOG
13353,2022-03-02,22:45:23,roberthidalgoshy,yyjPog yyjPog
13354,2022-03-02,22:45:23,spelly24,PogU
13355,2022-03-02,22:45:23,johnnyjess,PogU
13356,2022-03-02,22:45:24,bigdawg19,POGGING
13357,2022-03-02,22:45:25,ellesimwunderland,yyjPog
13358,2022-03-02,22:45:25,notrescued,yyjPog
13359,2022-03-02,22:45:26,meister25,yyjSUPERPOG
13360,2022-03-02,22:45:26,separatedice,PogChamping
13361,2022-03-02,22:45:26,thadoril,POGGING
13362,2022-03-02,22:45:27,merbs,FeelsDankMan
13363,2022-03-02,22:45:27,루미발가락패디큐어 bob9321923,chubbe1POGGING +5
13364,2022-03-02,22:45:27,韶韶_대만 shao_tw,POGGING
13365,2022-03-02,22:45:28,coteyfourtwenty,yyjPog
13366,2022-03-02,22:45:29,strawhatchase,yyjPog yyjPog yyjPog
13367,2022-03-02,22:45:29,imsanity_,yyjPog yyjPog
13368,2022-03-02,22:45:30,happyfluffyteddy,yyjPopcorn 󠀀
13369,2022-03-02,22:45:30,raiforen,billion yyjMods
13370,2022-03-02,22:45:31,allexxx1996,yyjPopcorn 󠀀
13371,2022-03-02,22:45:32,jeffrey6301,yyjPog
13372,2022-03-02,22:45:32,dead_teeth,PogChamping got a xie xie
13373,2022-03-02,22:45:32,yvan_nix,POGGING
13374,2022-03-02,22:45:32,y_exp,peepoPopcorn
13375,2022-03-02,22:45:33,bebopshock,yyjWiggle
13376,2022-03-02,22:45:33,bennymiaka,yyjPog
13377,2022-03-02,22:45:33,existenceofenigmas,yyjHBD
13378,2022-03-02,22:45:34,milathegal,YAAY
13379,2022-03-02,22:45:36,ashbash159,POGGING
13380,2022-03-02,22:45:36,thisusernamenotexist,please dance
13381,2022-03-02,22:45:36,stephanie_devil,"be careful of the price, please BibleThump if it's too expensive don't use it ;;"
13382,2022-03-02,22:45:36,jakangg,yyjPog yyjPog yyjPog yyjPog
13383,2022-03-02,22:45:36,vauhu,200 ?
13384,2022-03-02,22:45:36,ellesimwunderland,yyjPog POGGING yyjPog POGGING
13385,2022-03-02,22:45:36,allexxx1996,yyjPopcorn
13386,2022-03-02,22:45:37,davyangel,yyjPog
13387,2022-03-02,22:45:37,jonny2names,Bike guy saw you as an easy mark
13388,2022-03-02,22:45:38,yasu0_g0d_uchiha,haHAA MOOOOOM haHAA the streamer said a NO NO haHAA it offend me and make me gasp!!! D  haHAA Clap my mental is fragile and weak haHAA D  haHAA
13389,2022-03-02,22:45:39,abe287,widepeepoHappy THANK YOU
13390,2022-03-02,22:45:39,existenceofenigmas,yyjCozy
13391,2022-03-02,22:45:42,tairadono,!award
13392,2022-03-02,22:45:42,thisusernamenotexist,DANCE ON ROAD PLEASE
13393,2022-03-02,22:45:43,루미발가락패디큐어 bob9321923,PogChamping xie xie
13394,2022-03-02,22:45:43,asu0_g0d_uchiha has been timed out for 2m. ,
13395,2022-03-02,22:45:44,notrescued,5 more yyjPog
13396,2022-03-02,22:45:45,kingkibaj,@PsyOctopi she's the annoying sound you hear
13397,2022-03-02,22:45:46,hard_tack,murdaEmusk murdaEmusk
13398,2022-03-02,22:45:47,milathegal,pepeW
13399,2022-03-02,22:45:47,toneywouldgo,cheaper than the scam fried dough u got scammed on the other day
13400,2022-03-02,22:45:47,jakangg,WAIT PogO
13401,2022-03-02,22:45:49,jondoni,sadKEK
13402,2022-03-02,22:45:51,ashbash159,FeelsBadMan
13403,2022-03-02,22:45:56,jondoni,lets wait
13404,2022-03-02,22:45:58,profesor_hulk,POGGING
13405,2022-03-02,22:46:01,llanternx,sadKEK tip her
13406,2022-03-02,22:46:03,thadoril,tip her 4WeirdW
13407,2022-03-02,22:46:05,omashutwitch,thailand ?
13408,2022-03-02,22:46:05,dead_teeth,PogChamping random xie xie
13409,2022-03-02,22:46:07,happyfluffyteddy,yyjPopcorn
13410,2022-03-02,22:46:08,allexxx1996,are you rushing her PogO
13411,2022-03-02,22:46:11,y_exp,peepoPopcorn ⠀
13412,2022-03-02,22:46:12,jondoni,ye
13413,2022-03-02,22:46:14,paulo_hayabusa,Why don't you go to Egypt? people are humble there
13414,2022-03-02,22:46:15,tybstra,Karentty
13415,2022-03-02,22:46:15,allexxx1996,yyjPopcorn
13416,2022-03-02,22:46:15,elegs,it's okay
13417,2022-03-02,22:46:15,ashbash159,not like she has customers atm
13418,2022-03-02,22:46:15,4ever_young_1091,sadKEK
13419,2022-03-02,22:46:15,yvan_nix,peepoPopcorn not her fault
13420,2022-03-02,22:46:16,roberthidalgoshy,Cute yuggie
13421,2022-03-02,22:46:16,existenceofenigmas,SeemsGood
13422,2022-03-02,22:46:17,jakangg,Hmm
13423,2022-03-02,22:46:17,stream_gear,Jinny is looking so good in thailand crispy149Ok
13424,2022-03-02,22:46:19,deathjoker,maybe she using grab too LUL
13425,2022-03-02,22:46:19,ecor__,FeelsBadMan
13426,2022-03-02,22:46:21,tybstra,Karentty 󠀀
13427,2022-03-02,22:46:21,davyangel,now u know why everyone takes motorcycle taxi don't wanna wait this long PepeLaugh
13428,2022-03-02,22:46:23,manh256,yyjLove yyjLove yyjLove yyjLove yyjLove
13429,2022-03-02,22:46:23,milkcocoa123,D 
13430,2022-03-02,22:46:24,os11_,pepeW
13431,2022-03-02,22:46:25,merbs,FeelsBadMan
13432,2022-03-02,22:46:26,goatftw1,SHE DOESN'T
13433,2022-03-02,22:46:26,kielvjj,hum
13434,2022-03-02,22:46:27,kaitypure,COGGERS
13435,2022-03-02,22:46:27,루미발가락패디큐어 bob9321923,COGGERS
13436,2022-03-02,22:46:27,allexxx1996,yyjPopcorn 󠀀
13437,2022-03-02,22:46:27,separatedice,kick her ass rageW
13438,2022-03-02,22:46:28,jondoni,COGGERS
13439,2022-03-02,22:46:28,dpmheat,PauseChamp
13440,2022-03-02,22:46:29,iguessitsmehi,hug her
13441,2022-03-02,22:46:29,imoore_,doubt
13442,2022-03-02,22:46:29,ellesimwunderland,PauseChamp COGGERS
13443,2022-03-02,22:46:29,coteyfourtwenty,sadKEK
13444,2022-03-02,22:46:29,greatjamesmonkeynutz,she walk like she hugh
13445,2022-03-02,22:46:30,kaitypure,COGGERS 󠀀
13446,2022-03-02,22:46:30,strawhatchase,FeelsBadMan
13447,2022-03-02,22:46:30,kingkibaj,taxi was on time 4WeirdW
13448,2022-03-02,22:46:30,yvan_nix,LULW
13449,2022-03-02,22:46:32,milathegal,KEKW imagine she using grab
13450,2022-03-02,22:46:32,dead_teeth,AYAYA
13451,2022-03-02,22:46:33,sulan,stop rushing the locals Kappa
13452,2022-03-02,22:46:33,jondoni,AYAYA
13453,2022-03-02,22:46:33,ashbash159,AYAYA
13454,2022-03-02,22:46:33,jakangg,Hmm hmmmm
13455,2022-03-02,22:46:33,merbs,AYAYA
13456,2022-03-02,22:46:34,os11_,AYAYA
13457,2022-03-02,22:46:34,kaitypure,PainChamp
13458,2022-03-02,22:46:34,lightsir_,AYAYA
13459,2022-03-02,22:46:34,freethinker040,AYAYA
13460,2022-03-02,22:46:34,루이스와이푸 haruiswaifu,AYAYA
